,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_cat,tweet_month,tweet_year,tweet_day,tweet_Hour
17,888804989199671297,,,2017-07-22 16:56:37,"""http://twitter.com/download/iphone""",This is Zeke. He has a new stick. Very proud of it. Would like you to throw it for him without taking it. 13/10 would do my best https://t.co/HTQ77yNQ5K,"https://twitter.com/dog_rates/status/888804989199671297/photo/1,https://twitter.com/dog_rates/status/888804989199671297/photo/1",13,10,Zeke,doggo,7,2017,22,16
18,888554962724278272,,,2017-07-22 00:23:06,"""http://twitter.com/download/iphone""",This is Ralphus. He's powering up. Attempting maximum borkdrive. 13/10 inspirational af https://t.co/YnYAFCTTiK,"https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1",13,10,Ralphus,doggo,7,2017,22,0
19,888202515573088257,,,2017-07-21 01:02:36,"""http://twitter.com/download/iphone""",RT @dog_rates: This is Canela. She attempted some fancy porch pics. They were unsuccessful. 13/10 someone help her https://t.co/cLyzpcUcMX,"https://twitter.com/dog_rates/status/887473957103951883/photo/1,https://twitter.com/dog_rates/status/887473957103951883/photo/1,https://twitter.com/dog_rates/status/887473957103951883/photo/1,https://twitter.com/dog_rates/status/887473957103951883/photo/1",13,10,Canela,doggo,7,2017,21,1
20,888078434458587136,,,2017-07-20 16:49:33,"""http://twitter.com/download/iphone""",This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice. 12/10 didn't want the job anyway https://t.co/DK7iDPfuRX,"https://twitter.com/dog_rates/status/888078434458587136/photo/1,https://twitter.com/dog_rates/status/888078434458587136/photo/1",12,10,Gerald,doggo,7,2017,20,16
21,887705289381826560,,,2017-07-19 16:06:48,"""http://twitter.com/download/iphone""",This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. 13/10 h*ckin strategic https://t.co/PhrUk20Q64,https://twitter.com/dog_rates/status/887705289381826560/photo/1,13,10,Jeffrey,doggo,7,2017,19,16
22,887517139158093824,,,2017-07-19 03:39:09,"""http://twitter.com/download/iphone""",I've yet to rate a Venezuelan Hover Wiener. This is such an honor. 14/10 paw-inspiring af (IG: roxy.thedoxy) https://t.co/20VrLAA8ba,https://twitter.com/dog_rates/status/887517139158093824/video/1,14,10,such,doggo,7,2017,19,3
23,887473957103951883,,,2017-07-19 00:47:34,"""http://twitter.com/download/iphone""",This is Canela. She attempted some fancy porch pics. They were unsuccessful. 13/10 someone help her https://t.co/cLyzpcUcMX,"https://twitter.com/dog_rates/status/887473957103951883/photo/1,https://twitter.com/dog_rates/status/887473957103951883/photo/1",13,10,Canela,doggo,7,2017,19,0
24,887343217045368832,,,2017-07-18 16:08:03,"""http://twitter.com/download/iphone""",You may not have known you needed to see this today. 13/10 please enjoy (IG: emmylouroo) https://t.co/WZqNqygEyV,https://twitter.com/dog_rates/status/887343217045368832/video/1,13,10,None,doggo,7,2017,18,16
25,887101392804085760,,,2017-07-18 00:07:08,"""http://twitter.com/download/iphone""",This... is a Jubilant Antarctic House Bear. We only rate dogs. Please only send dogs. Thank you... 12/10 would suffocate in floof https://t.co/4Ad1jzJSdp,https://twitter.com/dog_rates/status/887101392804085760/photo/1,12,10,None,doggo,7,2017,18,0
26,886983233522544640,,,2017-07-17 16:17:36,"""http://twitter.com/download/iphone""",This is Maya. She's very shy. Rarely leaves her cup. 13/10 would find her an environment to thrive in https://t.co/I6oNy0CgiT,"https://twitter.com/dog_rates/status/886983233522544640/photo/1,https://twitter.com/dog_rates/status/886983233522544640/photo/1",13,10,Maya,doggo,7,2017,17,16
27,886736880519319552,,,2017-07-16 23:58:41,"""http://twitter.com/download/iphone""","This is Mingus. He's a wonderful father to his smol pup. Confirmed 13/10, but he needs your help

https://t.co/bVi0Yr4Cff https://t.co/ISvKOSkd5b","https://www.gofundme.com/mingusneedsus,https://twitter.com/dog_rates/status/886736880519319552/photo/1,https://twitter.com/dog_rates/status/886736880519319552/photo/1",13,10,Mingus,doggo,7,2017,16,23
28,886680336477933568,,,2017-07-16 20:14:00,"""http://twitter.com/download/iphone""",This is Derek. He's late for a dog meeting. 13/10 pet...al to the metal https://t.co/BCoWue0abA,https://twitter.com/dog_rates/status/886680336477933568/photo/1,13,10,Derek,doggo,7,2017,16,20
29,886366144734445568,,,2017-07-15 23:25:31,"""http://twitter.com/download/iphone""",This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. 12/10 deep breaths Roscoe https://t.co/RGE08MIJox,"https://twitter.com/dog_rates/status/886366144734445568/photo/1,https://twitter.com/dog_rates/status/886366144734445568/photo/1",12,10,Roscoe,doggo,7,2017,15,23
30,886267009285017600,8.862663570751283e+17,2281181600.0,2017-07-15 16:51:35,"""http://twitter.com/download/iphone""",@NonWhiteHat @MayhewMayhem omg hello tanner you are a scary good boy 12/10 would pet with extreme caution,,12,10,None,doggo,7,2017,15,16
31,886258384151887873,,,2017-07-15 16:17:19,"""http://twitter.com/download/iphone""",This is Waffles. His doggles are pupside down. Unsure how to fix. 13/10 someone assist Waffles https://t.co/xZDA9Qsq1O,https://twitter.com/dog_rates/status/886258384151887873/photo/1,13,10,Waffles,doggo,7,2017,15,16
32,886054160059072513,,,2017-07-15 02:45:48,"""http://twitter.com/download/iphone""",RT @Athletics: 12/10 #BATP https://t.co/WxwJmvjfxo,"https://twitter.com/dog_rates/status/886053434075471873,https://twitter.com/dog_rates/status/886053434075471873",12,10,None,doggo,7,2017,15,2
33,885984800019947520,,,2017-07-14 22:10:11,"""http://twitter.com/download/iphone""",Viewer discretion advised. This is Jimbo. He will rip ur finger right h*ckin off. Other dog clearly an accessory. 12/10 pls pet with caution https://t.co/BuveP0uMF1,https://twitter.com/dog_rates/status/885984800019947520/photo/1,12,10,Jimbo,doggo,7,2017,14,22
34,885528943205470208,,,2017-07-13 15:58:47,"""http://twitter.com/download/iphone""",This is Maisey. She fell asleep mid-excavation. Happens to the best of us. 13/10 would pat noggin approvingly https://t.co/tp1kQ8i9JF,https://twitter.com/dog_rates/status/885528943205470208/photo/1,13,10,Maisey,doggo,7,2017,13,15
35,885518971528720385,,,2017-07-13 15:19:09,"""http://twitter.com/download/iphone""",I have a new hero and his name is Howard. 14/10 https://t.co/gzLHboL7Sk,https://twitter.com/4bonds2carbon/status/885517367337512960,14,10,None,doggo,7,2017,13,15
36,885311592912609280,,,2017-07-13 01:35:06,"""http://twitter.com/download/iphone""",RT @dog_rates: This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,"https://twitter.com/dog_rates/status/830583320585068544/photo/1,https://twitter.com/dog_rates/status/830583320585068544/photo/1,https://twitter.com/dog_rates/status/830583320585068544/photo/1,https://twitter.com/dog_rates/status/830583320585068544/photo/1",13,10,Lilly,doggo,7,2017,13,1
37,885167619883638784,,,2017-07-12 16:03:00,"""http://twitter.com/download/iphone""",Here we have a corgi undercover as a malamute. Pawbably doing important investigative work. Zero control over tongue happenings. 13/10 https://t.co/44ItaMubBf,"https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1",13,10,None,doggo,7,2017,12,16
38,884925521741709313,,,2017-07-12 00:01:00,"""http://twitter.com/download/iphone""","This is Earl. He found a hat. Nervous about what you think of it. 12/10 it's delightful, Earl https://t.co/MYJvdlNRVa",https://twitter.com/dog_rates/status/884925521741709313/photo/1,12,10,Earl,doggo,7,2017,12,0
39,884876753390489601,,,2017-07-11 20:47:12,"""http://twitter.com/download/iphone""",This is Lola. It's her first time outside. Must test the earth and taste the atmosphere. 13/10 you're doing great Lola https://t.co/74TKAUsLkO,"https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1",13,10,Lola,doggo,7,2017,11,20
40,884562892145688576,,,2017-07-11 00:00:02,"""http://twitter.com/download/iphone""",This is Kevin. He's just so happy. 13/10 what is your secret Kevin https://t.co/1r4MFCbCX5,https://twitter.com/dog_rates/status/884562892145688576/photo/1,13,10,Kevin,doggo,7,2017,11,0
41,884441805382717440,,,2017-07-10 15:58:53,"""http://twitter.com/download/iphone""","I present to you, Pup in Hat. Pup in Hat is great for all occasions. Extremely versatile. Compact as h*ck. 14/10 (IG: itselizabethgales) https://t.co/vvBOcC2VdC",https://twitter.com/dog_rates/status/884441805382717440/photo/1,14,10,None,doggo,7,2017,10,15
42,884247878851493888,,,2017-07-10 03:08:17,"""http://twitter.com/download/iphone""",OMG HE DIDN'T MEAN TO HE WAS JUST TRYING A LITTLE BARKOUR HE'S SUPER SORRY 13/10 WOULD FORGIVE IMMEDIATE https://t.co/uF3pQ8Wubj,https://twitter.com/kaijohnson_19/status/883965650754039809,13,10,None,doggo,7,2017,10,3
43,884162670584377345,,,2017-07-09 21:29:42,"""http://twitter.com/download/iphone""",Meet Yogi. He doesn't have any important dog meetings today he just enjoys looking his best at all times. 12/10 for dangerously dapper doggo https://t.co/YSI00BzTBZ,https://twitter.com/dog_rates/status/884162670584377345/photo/1,12,10,Yogi,doggo,7,2017,9,21
44,883838122936631299,,,2017-07-09 00:00:04,"""http://twitter.com/download/iphone""",This is Noah. He can't believe someone made this mess. Got the vacuum out for you though. Offered to help clean pup. 12/10 super good boy https://t.co/V85xujjDDY,https://twitter.com/dog_rates/status/883838122936631299/photo/1,12,10,Noah,doggo,7,2017,9,0
45,883482846933004288,,,2017-07-08 00:28:19,"""http://twitter.com/download/iphone""","This is Bella. She hopes her smile made you smile. If not, she is also offering you her favorite monkey. 13.5/10 https://t.co/qjrljjt948","https://twitter.com/dog_rates/status/883482846933004288/photo/1,https://twitter.com/dog_rates/status/883482846933004288/photo/1",5,10,Bella,doggo,7,2017,8,0
46,883360690899218434,,,2017-07-07 16:22:55,"""http://twitter.com/download/iphone""",Meet Grizzwald. He may be the floofiest floofer I ever did see. Lost eyes saving a schoolbus from a volcano erpuption. 13/10 heroic as h*ck https://t.co/rf661IFEYP,https://twitter.com/dog_rates/status/883360690899218434/photo/1,13,10,Grizzwald,doggo,7,2017,7,16
47,883117836046086144,,,2017-07-07 00:17:54,"""http://twitter.com/download/iphone""","Please only send dogs. We don't rate mechanics, no matter how h*ckin good. Thank you... 13/10 would sneak a pat https://t.co/Se5fZ9wp5E","https://twitter.com/dog_rates/status/883117836046086144/photo/1,https://twitter.com/dog_rates/status/883117836046086144/photo/1",13,10,None,doggo,7,2017,7,0
48,882992080364220416,,,2017-07-06 15:58:11,"""http://twitter.com/download/iphone""",This is Rusty. He wasn't ready for the first pic. Clearly puppared for the second. 13/10 confirmed great boy https://t.co/tyER0KpdXj,"https://twitter.com/dog_rates/status/882992080364220416/photo/1,https://twitter.com/dog_rates/status/882992080364220416/photo/1",13,10,Rusty,doggo,7,2017,6,15
49,882762694511734784,,,2017-07-06 00:46:41,"""http://twitter.com/download/iphone""",This is Gus. He's quite the cheeky pupper. Already perfected the disinterested wink. 12/10 would let steal my girl https://t.co/D43I96SlVu,https://twitter.com/dog_rates/status/882762694511734784/photo/1,12,10,Gus,doggo,7,2017,6,0
50,882627270321602560,,,2017-07-05 15:48:34,"""http://twitter.com/download/iphone""",This is Stanley. He has his first swim lesson today. Doggle straps adjusted. Ready to go. 13/10 Phelps is nervous (IG: stanleythe_corgi) https://t.co/Nx52PGwH94,https://twitter.com/dog_rates/status/882627270321602560/photo/1,13,10,Stanley,doggo,7,2017,5,15
51,882268110199369728,,,2017-07-04 16:01:23,"""http://twitter.com/download/iphone""",This is Alfy. You're witnessing his first watermelon experience. I think it was a success. 13/10 happy 4th Alfy 🇺🇸 https://t.co/fYP5RlutfA,"https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1",13,10,Alfy,doggo,7,2017,4,16
52,882045870035918850,,,2017-07-04 01:18:17,"""http://twitter.com/download/iphone""","This is Koko. Her owner, inspired by Barney, recently built a cart for her to use during walks if she got tired. 13/10 rest easy Koko https://t.co/zeDpnsKX7w","https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1",13,10,Koko,doggo,7,2017,4,1
53,881906580714921986,,,2017-07-03 16:04:48,"""http://twitter.com/download/iphone""",This is Rey. He's a Benebop Cumberfloof. 12/10 dangerously pettable https://t.co/503CgWbhxQ,https://twitter.com/dog_rates/status/881906580714921986/photo/1,12,10,Rey,doggo,7,2017,3,16
54,881666595344535552,,,2017-07-03 00:11:11,"""http://twitter.com/download/iphone""",This is Gary. He couldn't miss this puppertunity for a selfie. Flawless focusing skills. 13/10 would boop intensely https://t.co/7CSWCl8I6s,https://twitter.com/dog_rates/status/881666595344535552/photo/1,13,10,Gary,doggo,7,2017,3,0
55,881633300179243008,8.816070373140521e+17,47384430.0,2017-07-02 21:58:53,"""http://twitter.com/download/iphone""",@roushfenway These are good dogs but 17/10 is an emotional impulse rating. More like 13/10s,,17,10,None,doggo,7,2017,2,21
56,881536004380872706,,,2017-07-02 15:32:16,"""http://twitter.com/download/iphone""","Here is a pupper approaching maximum borkdrive. Zooming at never before seen speeds. 14/10 paw-inspiring af 
(IG: puffie_the_chow) https://t.co/ghXBIIeQZF",https://twitter.com/dog_rates/status/881536004380872706/video/1,14,10,a,doggo,7,2017,2,15
57,881268444196462592,,,2017-07-01 21:49:04,"""http://twitter.com/download/iphone""",Meet Elliot. He's a Canadian Forrest Pup. Unusual number of antlers for a dog. Sneaky tongue slip to celebrate #Canada150. 12/10 would pet https://t.co/cgwJwowTMC,https://twitter.com/dog_rates/status/881268444196462592/photo/1,12,10,Elliot,doggo,7,2017,1,21
58,880935762899988482,,,2017-06-30 23:47:07,"""http://twitter.com/download/iphone""",This is Louis. He's crossing. It's a big deal. 13/10 h*ckin breathtaking https://t.co/D0wb1GlKAt,https://twitter.com/dog_rates/status/880935762899988482/photo/1,13,10,Louis,doggo,6,2017,30,23
59,880872448815771648,,,2017-06-30 19:35:32,"""http://twitter.com/download/iphone""",Ugh not again. We only rate dogs. Please don't send in well-dressed  floppy-tongued street penguins. Dogs only please. Thank you... 12/10 https://t.co/WiAMbTkDPf,https://twitter.com/dog_rates/status/880872448815771648/photo/1,12,10,None,doggo,6,2017,30,19
60,880465832366813184,,,2017-06-29 16:39:47,"""http://twitter.com/download/iphone""",This is Bella. She had her first beach experience this morning. Complete success. 12/10 would perform a sandy boop https://t.co/4VsFysDmiw,"https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1",12,10,Bella,doggo,6,2017,29,16
61,880221127280381952,,,2017-06-29 00:27:25,"""http://twitter.com/download/iphone""",Meet Jesse. He's a Fetty Woof. His tongue ejects without warning. A true bleptomaniac. 12/10 would snug well https://t.co/fUod0tVmvK,"https://twitter.com/dog_rates/status/880221127280381952/photo/1,https://twitter.com/dog_rates/status/880221127280381952/photo/1",12,10,Jesse,doggo,6,2017,29,0
62,880095782870896641,,,2017-06-28 16:09:20,"""http://twitter.com/download/iphone""",Please don't send in photos without dogs in them. We're not @porch_rates. Insubordinate and churlish. Pretty good porch tho 11/10 https://t.co/HauE8M3Bu4,https://twitter.com/dog_rates/status/880095782870896641/photo/1,11,10,None,doggo,6,2017,28,16
63,879862464715927552,,,2017-06-28 00:42:13,"""http://twitter.com/download/iphone""",This is Romeo. He would like to do an entrance. Requesting your immediate assistance. 13/10 https://t.co/Qh5aEkRQm9,"https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1",13,10,Romeo,doggo,6,2017,28,0
64,879674319642796034,8.795538273341727e+17,3105440746.0,2017-06-27 12:14:36,"""http://twitter.com/download/iphone""",@RealKentMurphy 14/10 confirmed,,14,10,None,doggo,6,2017,27,12
65,879492040517615616,,,2017-06-27 00:10:17,"""http://twitter.com/download/iphone""",This is Bailey. He thinks you should measure ear length for signs of growth instead. 12/10 https://t.co/IxM9IMKQq8,https://twitter.com/dog_rates/status/879492040517615616/photo/1,12,10,Bailey,doggo,6,2017,27,0
66,879415818425184262,,,2017-06-26 19:07:24,"""http://twitter.com/download/iphone""",This is Duddles. He did an attempt. 13/10 someone help him (vid by Georgia Felici) https://t.co/UDT7ZkcTgY,https://twitter.com/dog_rates/status/879415818425184262/video/1,13,10,Duddles,doggo,6,2017,26,19
67,879376492567855104,,,2017-06-26 16:31:08,"""http://twitter.com/download/iphone""",This is Jack AKA Stephen Furry. You're not scoring on him. Unless he slips down the slide. 12/10 would happily get blocked by https://t.co/0gOi601EAa,https://twitter.com/dog_rates/status/879376492567855104/photo/1,12,10,Jack,doggo,6,2017,26,16
68,879130579576475649,,,2017-06-26 00:13:58,"""http://twitter.com/download/iphone""",RT @dog_rates: This is Emmy. She was adopted today. Massive round of pupplause for Emmy and her new family. 14/10 for all involved https://…,"https://twitter.com/dog_rates/status/878057613040115712/photo/1,https://twitter.com/dog_rates/status/878057613040115712/photo/1",14,10,Emmy,doggo,6,2017,26,0
69,879050749262655488,,,2017-06-25 18:56:45,"""http://twitter.com/download/iphone""",This is Steven. He has trouble relating to other dogs. Quite shy. Neck longer than average. Tropical probably. 11/10 would still pet https://t.co/2mJCDEJWdD,https://twitter.com/dog_rates/status/879050749262655488/photo/1,11,10,Steven,doggo,6,2017,25,18
70,879008229531029506,,,2017-06-25 16:07:47,"""http://twitter.com/download/iphone""",This is Beau. That is Beau's balloon. He takes it everywhere. 13/10 would protect at all costs https://t.co/YDtpCjIPKN,https://twitter.com/dog_rates/status/879008229531029506/photo/1,13,10,Beau,doggo,6,2017,25,16
71,878776093423087618,,,2017-06-25 00:45:22,"""http://twitter.com/download/iphone""",This is Snoopy. He's a proud #PrideMonthPuppo. Impeccable handwriting for not having thumbs. 13/10 would love back #PrideMonth https://t.co/lNZwgNO4gS,"https://twitter.com/dog_rates/status/878776093423087618/photo/1,https://twitter.com/dog_rates/status/878776093423087618/photo/1",13,10,Snoopy,doggo,6,2017,25,0
72,878604707211726852,,,2017-06-24 13:24:20,"""http://twitter.com/download/iphone""",Martha is stunning how h*ckin dare you. 13/10 https://t.co/9uABQXgjwa,https://twitter.com/bbcworld/status/878599868507402241,13,10,None,doggo,6,2017,24,13
73,878404777348136964,,,2017-06-24 00:09:53,"""http://twitter.com/download/iphone""","RT @dog_rates: Meet Shadow. In an attempt to reach maximum zooming borkdrive, he tore his ACL. Still 13/10 tho. Help him out below

https:/…","https://www.gofundme.com/3yd6y1c,https://twitter.com/dog_rates/status/878281511006478336/photo/1",13,10,Shadow,doggo,6,2017,24,0
74,878316110768087041,,,2017-06-23 18:17:33,"""http://twitter.com/download/iphone""",RT @dog_rates: Meet Terrance. He's being yelled at because he stapled the wrong stuff together. 11/10 hang in there Terrance https://t.co/i…,https://twitter.com/dog_rates/status/669000397445533696/photo/1,11,10,Terrance,doggo,6,2017,23,18
75,878281511006478336,,,2017-06-23 16:00:04,"""http://twitter.com/download/iphone""","Meet Shadow. In an attempt to reach maximum zooming borkdrive, he tore his ACL. Still 13/10 tho. Help him out below

https://t.co/245xJJElsY https://t.co/lUiQH219v6","https://www.gofundme.com/3yd6y1c,https://twitter.com/dog_rates/status/878281511006478336/photo/1",13,10,Shadow,doggo,6,2017,23,16
76,878057613040115712,,,2017-06-23 01:10:23,"""http://twitter.com/download/iphone""",This is Emmy. She was adopted today. Massive round of pupplause for Emmy and her new family. 14/10 for all involved https://t.co/cwtWnHMVpe,"https://twitter.com/dog_rates/status/878057613040115712/photo/1,https://twitter.com/dog_rates/status/878057613040115712/photo/1",14,10,Emmy,doggo,6,2017,23,1
77,877736472329191424,,,2017-06-22 03:54:17,"""http://twitter.com/download/iphone""",This is Aja. She was just told she's a good dog. Suspicions confirmed. 13/10 would tell again https://t.co/lsPyyAiF1r,"https://twitter.com/dog_rates/status/877736472329191424/photo/1,https://twitter.com/dog_rates/status/877736472329191424/photo/1",13,10,Aja,doggo,6,2017,22,3
78,877611172832227328,,,2017-06-21 19:36:23,"""http://twitter.com/download/iphone""",RT @rachel2195: @dog_rates the boyfriend and his soaking wet pupper h*cking love his new hat 14/10 https://t.co/dJx4Gzc50G,"https://twitter.com/rachel2195/status/876850772322988033/photo/1,https://twitter.com/rachel2195/status/876850772322988033/photo/1,https://twitter.com/rachel2195/status/876850772322988033/photo/1,https://twitter.com/rachel2195/status/876850772322988033/photo/1",14,10,None,doggo,6,2017,21,19
79,877556246731214848,,,2017-06-21 15:58:08,"""http://twitter.com/download/iphone""",This is Penny. She's both pupset and fired pup. Not pleased w your barbaric attempts at cleanliness. 12/10 would enjoy more shampoo options https://t.co/OYdDlfOGXP,https://twitter.com/dog_rates/status/877556246731214848/photo/1,12,10,Penny,doggo,6,2017,21,15
80,877316821321428993,,,2017-06-21 00:06:44,"""http://twitter.com/download/iphone""","Meet Dante. At first he wasn't a fan of his new raincoat, then he saw his reflection. H*ckin handsome. 13/10 for water resistant good boy https://t.co/SHRTIo5pxc","https://twitter.com/dog_rates/status/877316821321428993/photo/1,https://twitter.com/dog_rates/status/877316821321428993/photo/1",13,10,Dante,doggo,6,2017,21,0
